date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:13:37	83922/83922	---M--	200	added ('OK')	image/webp	etag:%22614f478c-147d2%22	https://lhtourlanchas.com.br/wp-content/uploads/2021/09/tart-.webp	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/uploads/2021/09/tart-.webp	(from https://lhtourlanchas.com.br/armacao-dos-buzios/)
23:13:37	153506/153506	---M--	200	added ('OK')	image/jpeg	etag:%22614f482b-257a2%22	https://lhtourlanchas.com.br/wp-content/uploads/2021/09/praia-da-ferradura.jpg	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/uploads/2021/09/praia-da-ferradura.jpg	(from https://lhtourlanchas.com.br/armacao-dos-buzios/)
23:13:38	151188/151188	---M--	200	added ('OK')	image/webp	etag:%22614f486c-24e94%22	https://lhtourlanchas.com.br/wp-content/uploads/2021/09/azeda-.webp	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/uploads/2021/09/azeda-.webp	(from https://lhtourlanchas.com.br/armacao-dos-buzios/)
23:13:38	62760/62760	---M--	200	added ('OK')	image/webp	etag:%22614f48a2-f528%22	https://lhtourlanchas.com.br/wp-content/uploads/2021/09/canto-.webp	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/uploads/2021/09/canto-.webp	(from https://lhtourlanchas.com.br/armacao-dos-buzios/)
23:13:38	218556/218556	---M--	200	added ('OK')	image/jpeg	etag:%22614f4908-355bc%22	https://lhtourlanchas.com.br/wp-content/uploads/2021/09/mar-calmo-praia-dos-ossos-buzios-rj-1024x683.jpg	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/uploads/2021/09/mar-calmo-praia-dos-ossos-buzios-rj-1024x683.jpg	(from https://lhtourlanchas.com.br/armacao-dos-buzios/)
23:13:39	102764/102764	---M--	200	added ('OK')	image/webp	etag:%22614f4948-1916c%22	https://lhtourlanchas.com.br/wp-content/uploads/2021/09/fern-.webp	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/uploads/2021/09/fern-.webp	(from https://lhtourlanchas.com.br/armacao-dos-buzios/)
23:13:39	17174/17174	---M--	200	added ('OK')	image/webp	etag:%22614f4d21-4316%22	https://lhtourlanchas.com.br/wp-content/uploads/2021/09/1-6--396x360.webp	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/uploads/2021/09/1-6--396x360.webp	(from https://lhtourlanchas.com.br/armacao-dos-buzios/)
23:13:39	14226/14226	---M--	200	added ('OK')	image/webp	etag:%22614f4d21-3792%22	https://lhtourlanchas.com.br/wp-content/uploads/2021/09/1-6-2--294x360.webp	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/uploads/2021/09/1-6-2--294x360.webp	(from https://lhtourlanchas.com.br/armacao-dos-buzios/)
23:13:40	22732/22732	---M--	200	added ('OK')	image/webp	etag:%22614f4d22-58cc%22	https://lhtourlanchas.com.br/wp-content/uploads/2021/09/1-6-3--396x360.webp	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/uploads/2021/09/1-6-3--396x360.webp	(from https://lhtourlanchas.com.br/armacao-dos-buzios/)
23:13:40	18154/18154	---M--	200	added ('OK')	image/webp	etag:%22614f4d22-46ea%22	https://lhtourlanchas.com.br/wp-content/uploads/2021/09/1-6-4--294x360.webp	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/uploads/2021/09/1-6-4--294x360.webp	(from https://lhtourlanchas.com.br/armacao-dos-buzios/)
23:13:40	20980/20980	---M--	200	added ('OK')	image/webp	etag:%22614f4d23-51f4%22	https://lhtourlanchas.com.br/wp-content/uploads/2021/09/1-6-5--294x360.webp	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/uploads/2021/09/1-6-5--294x360.webp	(from https://lhtourlanchas.com.br/armacao-dos-buzios/)
23:13:40	29800/29800	---M--	200	added ('OK')	image/jpeg	etag:%2263069783-7468%22	https://lhtourlanchas.com.br/wp-content/uploads/2022/08/PHOTO-2022-06-09-09-32-42-396x360.jpg	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/uploads/2022/08/PHOTO-2022-06-09-09-32-42-396x360.jpg	(from https://lhtourlanchas.com.br/armacao-dos-buzios/)
23:13:41	24356/24356	---M--	200	added ('OK')	image/jpeg	etag:%2263069782-5f24%22	https://lhtourlanchas.com.br/wp-content/uploads/2022/08/PHOTO-2022-06-09-09-32-42-1-396x360.jpg	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/uploads/2022/08/PHOTO-2022-06-09-09-32-42-1-396x360.jpg	(from https://lhtourlanchas.com.br/armacao-dos-buzios/)
23:13:41	31816/31816	---M--	200	added ('OK')	image/jpeg	etag:%226306977e-7c48%22	https://lhtourlanchas.com.br/wp-content/uploads/2022/08/PHOTO-2022-06-09-09-32-41-396x360.jpg	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/uploads/2022/08/PHOTO-2022-06-09-09-32-41-396x360.jpg	(from https://lhtourlanchas.com.br/armacao-dos-buzios/)
23:13:41	27983/27983	---M--	200	added ('OK')	image/jpeg	etag:%22631f6c0b-6d4f%22	https://lhtourlanchas.com.br/wp-content/uploads/2022/09/PHOTO-2022-02-27-17-44-24-396x360.jpg	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/uploads/2022/09/PHOTO-2022-02-27-17-44-24-396x360.jpg	(from https://lhtourlanchas.com.br/armacao-dos-buzios/)
23:13:42	21432/21432	---M--	200	added ('OK')	image/jpeg	etag:%22631f6c0e-53b8%22	https://lhtourlanchas.com.br/wp-content/uploads/2022/09/PHOTO-2022-02-27-17-44-25-396x360.jpg	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/uploads/2022/09/PHOTO-2022-02-27-17-44-25-396x360.jpg	(from https://lhtourlanchas.com.br/armacao-dos-buzios/)
23:13:42	36875/36875	---M--	200	added ('OK')	image/jpeg	etag:%22631f6c10-900b%22	https://lhtourlanchas.com.br/wp-content/uploads/2022/09/PHOTO-2022-02-27-17-44-26-396x360.jpg	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/uploads/2022/09/PHOTO-2022-02-27-17-44-26-396x360.jpg	(from https://lhtourlanchas.com.br/armacao-dos-buzios/)
23:13:42	25489/25489	---M--	200	added ('OK')	image/jpeg	etag:%22614f55ac-6391%22	https://lhtourlanchas.com.br/wp-content/uploads/2021/09/0f70e7dd-9351-4d2e-b00d-1f8828b6808f-396x360.jpg	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/uploads/2021/09/0f70e7dd-9351-4d2e-b00d-1f8828b6808f-396x360.jpg	(from https://lhtourlanchas.com.br/armacao-dos-buzios/)
23:13:43	18876/18876	---M--	200	added ('OK')	image/jpeg	etag:%22614f55ae-49bc%22	https://lhtourlanchas.com.br/wp-content/uploads/2021/09/1ab777dd-8c77-4e66-88fa-31228897dae0-396x360.jpg	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/uploads/2021/09/1ab777dd-8c77-4e66-88fa-31228897dae0-396x360.jpg	(from https://lhtourlanchas.com.br/armacao-dos-buzios/)
23:13:43	27891/27891	---M--	200	added ('OK')	image/jpeg	etag:%22614f55b1-6cf3%22	https://lhtourlanchas.com.br/wp-content/uploads/2021/09/7fe565f2-f1d1-49a4-9afe-af9c5bff992e-396x360.jpg	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/uploads/2021/09/7fe565f2-f1d1-49a4-9afe-af9c5bff992e-396x360.jpg	(from https://lhtourlanchas.com.br/armacao-dos-buzios/)
23:13:43	22528/22528	---M--	200	added ('OK')	image/jpeg	etag:%22614f55b5-5800%22	https://lhtourlanchas.com.br/wp-content/uploads/2021/09/9bfa0a98-4bf3-4f33-918b-800fd2aac0e9-396x360.jpg	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/uploads/2021/09/9bfa0a98-4bf3-4f33-918b-800fd2aac0e9-396x360.jpg	(from https://lhtourlanchas.com.br/armacao-dos-buzios/)
23:13:44	15037/15037	---M--	200	added ('OK')	image/jpeg	etag:%22614f55b7-3abd%22	https://lhtourlanchas.com.br/wp-content/uploads/2021/09/24b584e1-58bf-46c7-be52-c2e42fb69a53-396x360.jpg	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/uploads/2021/09/24b584e1-58bf-46c7-be52-c2e42fb69a53-396x360.jpg	(from https://lhtourlanchas.com.br/armacao-dos-buzios/)
23:13:44	16538/16538	---M--	200	added ('OK')	image/jpeg	etag:%22614f55ba-409a%22	https://lhtourlanchas.com.br/wp-content/uploads/2021/09/47f413a6-b4de-41d1-a4d9-6135db3b83b2-396x360.jpg	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/uploads/2021/09/47f413a6-b4de-41d1-a4d9-6135db3b83b2-396x360.jpg	(from https://lhtourlanchas.com.br/armacao-dos-buzios/)
23:13:44	39309/39309	---M--	200	added ('OK')	image/jpeg	etag:%22614f55bc-998d%22	https://lhtourlanchas.com.br/wp-content/uploads/2021/09/57c63ea4-fbb7-484b-8f34-c2049e5ac950-396x360.jpg	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/uploads/2021/09/57c63ea4-fbb7-484b-8f34-c2049e5ac950-396x360.jpg	(from https://lhtourlanchas.com.br/armacao-dos-buzios/)
23:13:44	29880/29880	---M--	200	added ('OK')	image/jpeg	etag:%22614f55bd-74b8%22	https://lhtourlanchas.com.br/wp-content/uploads/2021/09/62d1a78b-5dd9-4682-9136-3c3b8a521492-396x360.jpg	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/uploads/2021/09/62d1a78b-5dd9-4682-9136-3c3b8a521492-396x360.jpg	(from https://lhtourlanchas.com.br/armacao-dos-buzios/)
23:13:45	26643/26643	---M--	200	added ('OK')	image/jpeg	etag:%22614f55c0-6813%22	https://lhtourlanchas.com.br/wp-content/uploads/2021/09/645df5f2-1664-41e1-be92-d5561ebf3bf5-396x360.jpg	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/uploads/2021/09/645df5f2-1664-41e1-be92-d5561ebf3bf5-396x360.jpg	(from https://lhtourlanchas.com.br/armacao-dos-buzios/)
23:13:45	27169/27169	---M--	200	added ('OK')	image/jpeg	etag:%22614f55c2-6a21%22	https://lhtourlanchas.com.br/wp-content/uploads/2021/09/824fa14d-8f79-4c98-b38c-52381dd787ad-396x360.jpg	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/uploads/2021/09/824fa14d-8f79-4c98-b38c-52381dd787ad-396x360.jpg	(from https://lhtourlanchas.com.br/armacao-dos-buzios/)
23:13:45	30256/30256	---M--	200	added ('OK')	image/jpeg	etag:%22614f55c4-7630%22	https://lhtourlanchas.com.br/wp-content/uploads/2021/09/bcc16821-a56b-4362-ae33-cd80ef95c77b-396x360.jpg	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/uploads/2021/09/bcc16821-a56b-4362-ae33-cd80ef95c77b-396x360.jpg	(from https://lhtourlanchas.com.br/armacao-dos-buzios/)
23:13:46	25656/25656	---M--	200	added ('OK')	image/jpeg	etag:%22614f55c7-6438%22	https://lhtourlanchas.com.br/wp-content/uploads/2021/09/e046784f-fe62-40bb-9aea-50d2f3cc2d36-396x360.jpg	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/uploads/2021/09/e046784f-fe62-40bb-9aea-50d2f3cc2d36-396x360.jpg	(from https://lhtourlanchas.com.br/armacao-dos-buzios/)
23:13:46	24522/24522	---M--	200	added ('OK')	image/jpeg	etag:%22614f55ca-5fca%22	https://lhtourlanchas.com.br/wp-content/uploads/2021/09/ebb77b4b-1480-49e7-8429-b6d00629fa8e-396x360.jpg	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/uploads/2021/09/ebb77b4b-1480-49e7-8429-b6d00629fa8e-396x360.jpg	(from https://lhtourlanchas.com.br/armacao-dos-buzios/)
23:13:46	27661/27661	---M--	200	added ('OK')	image/jpeg	etag:%22614f55cc-6c0d%22	https://lhtourlanchas.com.br/wp-content/uploads/2021/09/WhatsApp-Image-2021-09-15-at-23.46.12-1-396x360.jpeg	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/uploads/2021/09/WhatsApp-Image-2021-09-15-at-23.46.12-1-396x360.jpg	(from https://lhtourlanchas.com.br/armacao-dos-buzios/)
23:13:47	24787/24787	---M--	200	added ('OK')	image/jpeg	etag:%22614f55cd-60d3%22	https://lhtourlanchas.com.br/wp-content/uploads/2021/09/WhatsApp-Image-2021-09-15-at-23.46.12-2-396x360.jpeg	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/uploads/2021/09/WhatsApp-Image-2021-09-15-at-23.46.12-2-396x360.jpg	(from https://lhtourlanchas.com.br/armacao-dos-buzios/)
23:13:47	33134/33134	---M--	200	added ('OK')	image/jpeg	etag:%22614f55ce-816e%22	https://lhtourlanchas.com.br/wp-content/uploads/2021/09/WhatsApp-Image-2021-09-15-at-23.46.12-4-396x360.jpeg	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/uploads/2021/09/WhatsApp-Image-2021-09-15-at-23.46.12-4-396x360.jpg	(from https://lhtourlanchas.com.br/armacao-dos-buzios/)
23:13:47	30325/30325	---M--	200	added ('OK')	image/jpeg	etag:%22614f55cf-7675%22	https://lhtourlanchas.com.br/wp-content/uploads/2021/09/WhatsApp-Image-2021-09-15-at-23.46.12-6-396x360.jpeg	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/uploads/2021/09/WhatsApp-Image-2021-09-15-at-23.46.12-6-396x360.jpg	(from https://lhtourlanchas.com.br/armacao-dos-buzios/)
23:13:48	21983/21983	---M--	200	added ('OK')	image/jpeg	etag:%22614f55d0-55df%22	https://lhtourlanchas.com.br/wp-content/uploads/2021/09/WhatsApp-Image-2021-09-15-at-23.46.12-396x360.jpeg	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/uploads/2021/09/WhatsApp-Image-2021-09-15-at-23.46.12-396x360.jpg	(from https://lhtourlanchas.com.br/armacao-dos-buzios/)
23:13:48	33231/33231	---M--	200	added ('OK')	image/jpeg	etag:%22614f5864-81cf%22	https://lhtourlanchas.com.br/wp-content/uploads/2021/09/1a1d4bea-41c3-4b16-8c51-484a42c1bb01-e1632589924585-396x339.jpg	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/uploads/2021/09/1a1d4bea-41c3-4b16-8c51-484a42c1bb01-e1632589924585-396x339.jpg	(from https://lhtourlanchas.com.br/armacao-dos-buzios/)
23:13:48	17905/17905	---M--	200	added ('OK')	image/jpeg	etag:%22614f582a-45f1%22	https://lhtourlanchas.com.br/wp-content/uploads/2021/09/2fce826d-a935-41e5-bb27-eca979d14652-396x360.jpg	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/uploads/2021/09/2fce826d-a935-41e5-bb27-eca979d14652-396x360.jpg	(from https://lhtourlanchas.com.br/armacao-dos-buzios/)
23:13:49	30542/30542	---M--	200	added ('OK')	image/jpeg	etag:%22614f582c-774e%22	https://lhtourlanchas.com.br/wp-content/uploads/2021/09/5faa29a8-cbd3-4429-9333-efac35994375-396x360.jpg	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/uploads/2021/09/5faa29a8-cbd3-4429-9333-efac35994375-396x360.jpg	(from https://lhtourlanchas.com.br/armacao-dos-buzios/)
23:13:49	19664/19664	---M--	200	added ('OK')	image/jpeg	etag:%22614f582f-4cd0%22	https://lhtourlanchas.com.br/wp-content/uploads/2021/09/7dc3b667-489e-4875-b4ee-1d4947ee608a-396x360.jpg	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/uploads/2021/09/7dc3b667-489e-4875-b4ee-1d4947ee608a-396x360.jpg	(from https://lhtourlanchas.com.br/armacao-dos-buzios/)
23:13:49	28117/28117	---M--	200	added ('OK')	image/jpeg	etag:%22614f5831-6dd5%22	https://lhtourlanchas.com.br/wp-content/uploads/2021/09/9f1a76ee-9a9f-417d-ac0f-7dae256a0cd5-396x360.jpg	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/uploads/2021/09/9f1a76ee-9a9f-417d-ac0f-7dae256a0cd5-396x360.jpg	(from https://lhtourlanchas.com.br/armacao-dos-buzios/)
23:13:49	28601/28601	---M--	200	added ('OK')	image/jpeg	etag:%22614f5832-6fb9%22	https://lhtourlanchas.com.br/wp-content/uploads/2021/09/28bc42d0-5d71-49e5-99a6-e84b0f37e416-396x360.jpg	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/uploads/2021/09/28bc42d0-5d71-49e5-99a6-e84b0f37e416-396x360.jpg	(from https://lhtourlanchas.com.br/armacao-dos-buzios/)
23:13:50	27568/27568	---M--	200	added ('OK')	image/jpeg	etag:%22614f5835-6bb0%22	https://lhtourlanchas.com.br/wp-content/uploads/2021/09/36bd3cf5-0531-43d2-8d45-980cda16149d-396x360.jpg	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/uploads/2021/09/36bd3cf5-0531-43d2-8d45-980cda16149d-396x360.jpg	(from https://lhtourlanchas.com.br/armacao-dos-buzios/)
23:13:50	11843/11843	---M--	200	added ('OK')	image/jpeg	etag:%22614f5837-2e43%22	https://lhtourlanchas.com.br/wp-content/uploads/2021/09/46e8feb8-265f-43d5-a567-0736c88236c0-396x360.jpg	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/uploads/2021/09/46e8feb8-265f-43d5-a567-0736c88236c0-396x360.jpg	(from https://lhtourlanchas.com.br/armacao-dos-buzios/)
23:13:50	20129/20129	---M--	200	added ('OK')	image/jpeg	etag:%22614f583a-4ea1%22	https://lhtourlanchas.com.br/wp-content/uploads/2021/09/95eeea34-1748-4112-afcc-a51f047fc651-396x360.jpg	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/uploads/2021/09/95eeea34-1748-4112-afcc-a51f047fc651-396x360.jpg	(from https://lhtourlanchas.com.br/armacao-dos-buzios/)
23:13:51	24794/24794	---M--	200	added ('OK')	image/jpeg	etag:%22614f583c-60da%22	https://lhtourlanchas.com.br/wp-content/uploads/2021/09/609c7bae-30e1-4e69-871a-cc5f1416dfa9-396x360.jpg	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/uploads/2021/09/609c7bae-30e1-4e69-871a-cc5f1416dfa9-396x360.jpg	(from https://lhtourlanchas.com.br/armacao-dos-buzios/)
23:13:51	42620/42620	---M--	200	added ('OK')	image/jpeg	etag:%22614f583e-a67c%22	https://lhtourlanchas.com.br/wp-content/uploads/2021/09/104349d9-7f2a-4d66-b6ce-6f361c071e7c-396x360.jpg	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/uploads/2021/09/104349d9-7f2a-4d66-b6ce-6f361c071e7c-396x360.jpg	(from https://lhtourlanchas.com.br/armacao-dos-buzios/)
23:13:51	25837/25837	---M--	200	added ('OK')	image/jpeg	etag:%22614f5840-64ed%22	https://lhtourlanchas.com.br/wp-content/uploads/2021/09/a8cc6e82-3074-41d3-a175-bb9e2f1e35dd-396x360.jpg	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/uploads/2021/09/a8cc6e82-3074-41d3-a175-bb9e2f1e35dd-396x360.jpg	(from https://lhtourlanchas.com.br/armacao-dos-buzios/)
23:13:52	31259/31259	---M--	200	added ('OK')	image/jpeg	etag:%22614f5843-7a1b%22	https://lhtourlanchas.com.br/wp-content/uploads/2021/09/c74c34b0-0f94-40bf-a604-386536cd0057-396x360.jpg	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/uploads/2021/09/c74c34b0-0f94-40bf-a604-386536cd0057-396x360.jpg	(from https://lhtourlanchas.com.br/armacao-dos-buzios/)
23:13:52	23402/23402	---M--	200	added ('OK')	image/jpeg	etag:%22614f5844-5b6a%22	https://lhtourlanchas.com.br/wp-content/uploads/2021/09/ea89288b-f609-4ab0-aa0b-4bb1affdbc8e-396x360.jpg	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/uploads/2021/09/ea89288b-f609-4ab0-aa0b-4bb1affdbc8e-396x360.jpg	(from https://lhtourlanchas.com.br/armacao-dos-buzios/)
23:13:52	20205/20205	---M--	200	added ('OK')	image/jpeg	etag:%22614f5846-4eed%22	https://lhtourlanchas.com.br/wp-content/uploads/2021/09/f5122851-3547-4d54-85db-e8767c434733-396x360.jpg	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/uploads/2021/09/f5122851-3547-4d54-85db-e8767c434733-396x360.jpg	(from https://lhtourlanchas.com.br/armacao-dos-buzios/)
23:13:52	20117/20117	---M--	200	added ('OK')	image/jpeg	etag:%22614f599a-4e95%22	https://lhtourlanchas.com.br/wp-content/uploads/2021/09/1aca931b-88df-4aec-a51d-0362fec83739-396x360.jpg	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/uploads/2021/09/1aca931b-88df-4aec-a51d-0362fec83739-396x360.jpg	(from https://lhtourlanchas.com.br/armacao-dos-buzios/)
23:13:53	21252/21252	---M--	200	added ('OK')	image/jpeg	etag:%22614f599c-5304%22	https://lhtourlanchas.com.br/wp-content/uploads/2021/09/8c49baed-4d56-499a-aa14-778be2125c40-396x360.jpg	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/uploads/2021/09/8c49baed-4d56-499a-aa14-778be2125c40-396x360.jpg	(from https://lhtourlanchas.com.br/armacao-dos-buzios/)
23:13:53	38481/38481	---M--	200	added ('OK')	image/jpeg	etag:%22614f599e-9651%22	https://lhtourlanchas.com.br/wp-content/uploads/2021/09/14d48726-6fe4-4b85-ab33-b20b8a44925d-396x360.jpg	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/uploads/2021/09/14d48726-6fe4-4b85-ab33-b20b8a44925d-396x360.jpg	(from https://lhtourlanchas.com.br/armacao-dos-buzios/)
23:13:53	32155/32155	---M--	200	added ('OK')	image/jpeg	etag:%22614f59a0-7d9b%22	https://lhtourlanchas.com.br/wp-content/uploads/2021/09/861d636e-194b-4e14-afdc-a5ee22be411c-396x360.jpg	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/uploads/2021/09/861d636e-194b-4e14-afdc-a5ee22be411c-396x360.jpg	(from https://lhtourlanchas.com.br/armacao-dos-buzios/)
23:13:54	24535/24535	---M--	200	added ('OK')	image/jpeg	etag:%22614f59a2-5fd7%22	https://lhtourlanchas.com.br/wp-content/uploads/2021/09/a63adfd8-605f-4f97-ac2b-5248af78cff1-396x360.jpg	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/uploads/2021/09/a63adfd8-605f-4f97-ac2b-5248af78cff1-396x360.jpg	(from https://lhtourlanchas.com.br/armacao-dos-buzios/)
23:13:54	26599/26599	---M--	200	added ('OK')	image/jpeg	etag:%22614f59a4-67e7%22	https://lhtourlanchas.com.br/wp-content/uploads/2021/09/WhatsApp-Image-2021-09-15-at-23.52.00-3-396x360.jpeg	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/uploads/2021/09/WhatsApp-Image-2021-09-15-at-23.52.00-3-396x360.jpg	(from https://lhtourlanchas.com.br/armacao-dos-buzios/)
23:13:54	28949/28949	---M--	200	added ('OK')	image/jpeg	etag:%22614f59a4-7115%22	https://lhtourlanchas.com.br/wp-content/uploads/2021/09/WhatsApp-Image-2021-09-15-at-23.52.00-4-396x360.jpeg	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/uploads/2021/09/WhatsApp-Image-2021-09-15-at-23.52.00-4-396x360.jpg	(from https://lhtourlanchas.com.br/armacao-dos-buzios/)
23:13:55	32534/32534	---M--	200	added ('OK')	image/jpeg	etag:%22614f59a5-7f16%22	https://lhtourlanchas.com.br/wp-content/uploads/2021/09/WhatsApp-Image-2021-09-15-at-23.52.00-5-396x360.jpeg	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/uploads/2021/09/WhatsApp-Image-2021-09-15-at-23.52.00-5-396x360.jpg	(from https://lhtourlanchas.com.br/armacao-dos-buzios/)
23:13:55	16663/16663	---M--	200	added ('OK')	image/jpeg	etag:%22614f59a6-4117%22	https://lhtourlanchas.com.br/wp-content/uploads/2021/09/WhatsApp-Image-2021-09-15-at-23.52.00-8-396x360.jpeg	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/uploads/2021/09/WhatsApp-Image-2021-09-15-at-23.52.00-8-396x360.jpg	(from https://lhtourlanchas.com.br/armacao-dos-buzios/)
23:13:55	27822/27822	---M--	200	added ('OK')	image/jpeg	etag:%22614f59a7-6cae%22	https://lhtourlanchas.com.br/wp-content/uploads/2021/09/WhatsApp-Image-2021-09-15-at-23.52.00-396x360.jpeg	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/uploads/2021/09/WhatsApp-Image-2021-09-15-at-23.52.00-396x360.jpg	(from https://lhtourlanchas.com.br/armacao-dos-buzios/)
23:13:56	0/0	---M--	302	error ('Found')	text/html		http://lhtourlanchas.com.br/wp-content/uploads/2021/09/arraial-do-cabo-capa2019.jpg	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/uploads/2021/09/arraial-do-cabo-capa2019.bb.delayed	(from https://lhtourlanchas.com.br/arraial-do-cabo/)
23:13:57	275393/275393	---M--	200	added ('OK')	image/jpeg	etag:%22614a9003-433c1%22	https://lhtourlanchas.com.br/wp-content/uploads/2021/09/arraial-do-cabo-capa2019.jpg	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/uploads/2021/09/arraial-do-cabo-capa2019.jpg	(from https://lhtourlanchas.com.br/arraial-do-cabo/)
23:13:58	82254/82254	---MC-	200	added ('OK')	application/json	date:Wed,%2016%20Apr%202025%2002:14:08%20GMT	https://lhtourlanchas.com.br/wp-json/wp/v2/pages/2560	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-json/wp/v2/pages/2560.json	(from https://lhtourlanchas.com.br/arraial-do-cabo/)
23:13:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Apr%202025%2002:14:08%20GMT	https://lhtourlanchas.com.br/?p=2560	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/indexafe6.html	(from https://lhtourlanchas.com.br/arraial-do-cabo/)
23:13:58	2690/2690	---MC-	200	added ('OK')	application/json	date:Wed,%2016%20Apr%202025%2002:14:08%20GMT	https://lhtourlanchas.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flhtourlanchas.com.br%2Farraial-do-cabo%2F	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-json/oembed/1.0/embed798a.json	(from https://lhtourlanchas.com.br/arraial-do-cabo/)
